"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1699314242321789365","Wed Sep 06 06:51:01 +0000 2023","0","Sepanas2nya luwuk gapernah keringetan samsek pas pulang kampung ke jkt malah keringetan lg ygy","1699314242321789365","","","in","","0","0","0","https://twitter.com/ichbinratu/status/1699314242321789365","1206117213423325186","ichbinratu"
"1699283420155957413","Wed Sep 06 04:48:33 +0000 2023","0","kelar dr luwuk banggai rencana ke makassar.. rekomendasiin kuliner &amp; tempat wisata dong..","1699283420155957413","","","in","ÜT: -6.170554,106.868747","0","0","0","https://twitter.com/dkputri/status/1699283420155957413","19175939","dkputri"
"1698882031164510615","Tue Sep 05 02:13:34 +0000 2023","0","Otw Luwuk.....Sertai aku Tuhan #luwukbanggai #sulawesitengah #simpangraya #gonohop","1698882031164510615","","","in","","0","0","0","https://twitter.com/k_tahaka10969/status/1698882031164510615","1698690568459878400","k_tahaka10969"
"1698019395866611963","Sat Sep 02 17:05:46 +0000 2023","0","Yang orang Luwuk Banggai silahkan komen","1698019395866611963","","","in","Luwuk, Sul-Teng, Indonesia ","0","0","0","https://twitter.com/nuel_monggesang/status/1698019395866611963","181203543","nuel_monggesang"
"1697146994261991811","Thu Aug 31 07:19:09 +0000 2023","0","Kata yang sering dipakai sebagai bahasa pergaulan di Luwuk Banggai : - Kau = Ngana/Nga - Pergi = Pigi/Pi - Tidak = Te - Bohong = Lekos - Saya = Sa - Mereka = Dorang - Dengan = Deng - Siapa = Sapa - Punya = Pe - Sial = Soe - Intip = Lidi Lanjut","1697146994261991811","","","in","Luwuk, Sul-Teng, Indonesia ","0","0","1","https://twitter.com/nuel_monggesang/status/1697146994261991811","181203543","nuel_monggesang"
"1696577031927116153","Tue Aug 29 17:34:19 +0000 2023","0","Tour Sulut (Kotamobagu-Bitung-Manado) selesai sisa Tour Sulteng (Luwuk-Ampana-Poso-Palu) dan langsung lanjut balik Jakarta. capek nya gue bikin orglain sakit hati ","1696577031927116153","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://twitter.com/amedgorapu/status/1696577031927116153","61746026","amedgorapu"
"1696357533085262262","Tue Aug 29 03:02:07 +0000 2023","0","Ketika baru tinggal di sini: Oh Bapak dari Sulsel? Dari Makassar dong? (Padahal Sulsel itu LUAAAS gak cuman makassar doang) Hampir dua tahun di sini: Bapak dari mana? Luwu? Oh Luwuk? Pake K atau tdk pake K Pak? Skrg udah paham geografis &amp; demografis di Sulawesi :D","1696357533085262262","","","in","Kota M","0","1","0","https://twitter.com/brigitta_hadid/status/1696357533085262262","1274745313144631297","brigitta_hadid"
"1695087595930464500","Fri Aug 25 14:55:50 +0000 2023","0","Kibong ngirim vn konser ran di Medan aku yg nyanyi sing a long di kamar kosan Luwuk wkwkw ","1695087595930464500","","","in","","0","0","0","https://twitter.com/andi_hotdaus2/status/1695087595930464500","89649751","andi_hotdaus2"
"1695036690249957673","Fri Aug 25 11:33:33 +0000 2023","0","3 jenis kopi khas indo kopi luwuk kopi toraja kopi lampung. I have one of those the original one if u want to try kopi tumbuk khas lampung come to my house","1695036690249957673","","","in","","0","0","0","https://twitter.com/myungh_hee/status/1695036690249957673","838298309294903296","myungh_hee"
"1694661594637291858","Thu Aug 24 10:43:04 +0000 2023","37","STNK mobil sama motor kebawa sampe ke Luwuk jd dr hari senin sampe td yg bawa motor sama mobil gak bawa STNK untung gak ada razia ","1694661594637291858","","","in","earth","0","0","0","https://twitter.com/uciiiiiii____/status/1694661594637291858","559564971","uciiiiiii____"
"1693204253261943101","Sun Aug 20 10:12:06 +0000 2023","0","yak ditinggal dinas 2 minggu suramadu dan luwuk sulawesi","1693204253261943101","","","in","","0","0","0","https://twitter.com/achieibrahim/status/1693204253261943101","147498779","achieibrahim"
"1693077819470065822","Sun Aug 20 01:49:42 +0000 2023","0","jarak manado-luwuk bisa ga si di percepat jdi 30 menit ajaaa ? ","1693077819470065822","","","in","Castle ","0","0","0","https://twitter.com/vairyncess/status/1693077819470065822","1064795290249551873","vairyncess"
"1692704337158672417","Sat Aug 19 01:05:37 +0000 2023","0","LUWUK NYAMAN BANGET BGST","1692704337158672417","","","in","Indonesia","0","1","0","https://twitter.com/___ALBEDO0/status/1692704337158672417","164959055","___ALBEDO0"
"1692700549358195115","Sat Aug 19 00:50:34 +0000 2023","0","Ini Luwuk dah 2 bulan gloomy banget cuaca.. tiap tidur dah g pernah pake AC lagi saking dinginnya","1692700549358195115","","","in","","0","0","0","https://twitter.com/mierdhaaa/status/1692700549358195115","128556683","mierdhaaa"
"1692092502705426908","Thu Aug 17 08:34:24 +0000 2023","0","Pas diblg tgl 11 gajadi balik ke luwuk rasanya semangat yea 2 minggu disini","1692092502705426908","","","in","","0","0","0","https://twitter.com/ichbinratu/status/1692092502705426908","1206117213423325186","ichbinratu"
"1690555756528152576","Sun Aug 13 02:47:56 +0000 2023","0","Teman2 saya sedang di Luwuk Banggai mupeng jadinya","1690555756528152576","","","in","Bali, Indonesia","0","0","0","https://twitter.com/aryawiznu/status/1690555756528152576","98336695","aryawiznu"
"1689947562567233536","Fri Aug 11 10:31:11 +0000 2023","0","Selama jaga di IGD RSU Luwuk menyenangkan sih aamiin moga menyenangkannya terus-terusan sebangsal bangsalnya juga (karena baru minggu ke-3 stase perawatan) ","1689947562567233536","","","in","","0","1","0","https://twitter.com/bimantaraL/status/1689947562567233536","318411580","bimantaraL"
"1689894964149604352","Fri Aug 11 07:02:10 +0000 2023","0","Dishub sama Satlantas di Luwuk ini rajin betul amankan lalulintas klo acara seremonial tapi mobil parkir serampanhan di badan jalan dicueki","1689894964149604352","","","in","Indonesia","0","0","0","https://twitter.com/alisangalu/status/1689894964149604352","1018553590221189120","alisangalu"
"1688937621240807424","Tue Aug 08 15:38:02 +0000 2023","1","Soal palu collab dgn soal luwuk sesak dadaku ba liat reels nya drg 2 ini. Ah ","1688937621240807424","","","in","luar angkasa","0","0","0","https://twitter.com/Dwiismya/status/1688937621240807424","1272449987637415938","Dwiismya"
"1688761277622226944","Tue Aug 08 03:57:18 +0000 2023","0","di GOR Kilongan Luwuk Kab. Banggai. Di fase grup Tim Futsal Lapas Luwuk menang tipis 2 : 1 atas Bandara FC usai gol dari Lionel dan Ai Fadly. Lanjut ke babak 8 besar Tim futsal Lapas Luwuk Fc menang telak 5 : 1 atas Tim STPDN oleh 4 gol dari Kevin dan 1 gol dari Lionel sehingga","1688761277622226944","","","in","Luwuk, Indonesia","0","1","0","https://twitter.com/LuwukLapas/status/1688761277622226944","1047685137649917952","LuwukLapas"
"1687614105119768576","Fri Aug 04 23:58:51 +0000 2023","1","Padahal rencananya hari ini mau ke pantai yg di Luwuk tp dari pagi udah ujan aja ","1687614105119768576","","","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://twitter.com/pistachiio_/status/1687614105119768576","1166351114217971714","pistachiio_"
"1687029422686441472","Thu Aug 03 09:15:32 +0000 2023","0","Dimana bisa nemuin teh tarik di Luwuk ini ya","1687029422686441472","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1687029422686441472","318411580","bimantaraL"
"1686942558403047424","Thu Aug 03 03:30:22 +0000 2023","0","Loak luwak luwuk ...","1686942558403047424","","","in","Cibubur","0","0","0","https://twitter.com/rudypandu/status/1686942558403047424","74951682","rudypandu"
"1685111546249383936","Sat Jul 29 02:14:35 +0000 2023","0","ada open trip ke luwuk banggai ga sih?","1685111546249383936","","","in","ÜT: -6.170554,106.868747","0","0","0","https://twitter.com/dkputri/status/1685111546249383936","19175939","dkputri"
"1684342446115917824","Wed Jul 26 23:18:27 +0000 2023","0","Please yang doanya manjur doain di Luwuk hujan please guys kalo beneran ujan gua bayar 50 ribu","1684342446115917824","","","in","5","0","0","0","https://twitter.com/Lamentationss/status/1684342446115917824","1227421320","Lamentationss"
"1684170579828703232","Wed Jul 26 11:55:31 +0000 2023","1","Jap skrg ni rambang mata. Labuan bajo nak pergi luwuk sulawesi pun nak jugak! moneyyy come to mama haha","1684170579828703232","","","in","Japan","0","0","0","https://twitter.com/nihaobiha/status/1684170579828703232","969412328318844928","nihaobiha"
"1683808090637082624","Tue Jul 25 11:55:07 +0000 2023","0","Bahkan gw selimutan tanpa AC ON yea what a day in Luwuk loh ya.","1683808090637082624","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1683808090637082624","318411580","bimantaraL"
"1683806579416784897","Tue Jul 25 11:49:06 +0000 2023","0","Luwuk ini dinginnya ya Allah","1683806579416784897","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1683806579416784897","318411580","bimantaraL"
"1682906626397978631","Sun Jul 23 00:13:01 +0000 2023","0","Inginku bangun gramedia di Luwuk ","1682906626397978631","","","in","Central Sulawesi, Indonesia","0","0","0","https://twitter.com/lapoxxz/status/1682906626397978631","457181212","lapoxxz"
"1681291787112185858","Tue Jul 18 13:16:13 +0000 2023","0","bakal kangen luwuk:(","1681291787112185858","","","in","","0","0","0","https://twitter.com/niareading/status/1681291787112185858","1419600063790080000","niareading"
"1681257586648309761","Tue Jul 18 11:00:19 +0000 2023","0","0851-7447-2748 (WA) Jasa Desain Rumah Luwuk#JasaDesainRumahLuwuk","1681257586648309761","","","in","","0","0","0","https://twitter.com/amdarsitek/status/1681257586648309761","1615826677728415745","amdarsitek"
"1681217062235172864","Tue Jul 18 08:19:17 +0000 2023","0","0811-3753-55 (TERBAIK) Jual Kerupuk Melinjo Asli Jambu Luwuk#JualKerupukMelinjoAsliJambuLuwuk","1681217062235172864","","","in","","0","0","0","https://twitter.com/FerdiMahen65283/status/1681217062235172864","1676798084318392320","FerdiMahen65283"
"1680119687777239041","Sat Jul 15 07:38:43 +0000 2023","0","orang luwuk bilang SUAK ngana ","1680119687777239041","","","in","palu_central sulawesi","0","0","0","https://twitter.com/jelsmile/status/1680119687777239041","1301680897","jelsmile"
"1679870562641018883","Fri Jul 14 15:08:47 +0000 2023","0","Tumben luwuk dingin banget jadi kangen pulang oii","1679870562641018883","","","in","+62","0","0","0","https://twitter.com/allnbmdnd/status/1679870562641018883","717478404","allnbmdnd"
"1679123573015756800","Wed Jul 12 13:40:31 +0000 2023","0","Anjing ni luwuk hujan mulu babii","1679123573015756800","","","in","5","0","0","0","https://twitter.com/Lamentationss/status/1679123573015756800","1227421320","Lamentationss"
"1678786233793941505","Tue Jul 11 15:20:03 +0000 2023","0","luwuk-ampana-pasokan-dolong-marisa-gorontalo isi puru lagi tida baik baik saja","1678786233793941505","","","in","Gorontalo, Indonesia","0","0","0","https://twitter.com/ranggaanugerah_/status/1678786233793941505","1092721689077510144","ranggaanugerah_"
"1678754191039164417","Tue Jul 11 13:12:43 +0000 2023","0","Dingin bgt Luwuk 24*C","1678754191039164417","","","in","","0","1","0","https://twitter.com/bimantaraL/status/1678754191039164417","318411580","bimantaraL"
"1678606415781597190","Tue Jul 11 03:25:31 +0000 2023","0","kalo di Jawa ada kakean polah maka di Luwuk ada makan puji","1678606415781597190","","","in","Kho phangan","0","0","0","https://twitter.com/siitaahmad/status/1678606415781597190","279909142","siitaahmad"
"1678407885586309122","Mon Jul 10 14:16:37 +0000 2023","0","Bring Solaria to Luwuk rn!","1678407885586309122","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1678407885586309122","318411580","bimantaraL"
"1677933973958434816","Sun Jul 09 06:53:28 +0000 2023","1","luwuk toxicity","1677933973958434816","","","in","Central Sulawesi, Indonesia","0","0","0","https://twitter.com/aeldeaye/status/1677933973958434816","1069564285485899777","aeldeaye"
"1677893306930577408","Sun Jul 09 04:11:52 +0000 2023","0","Akun ini dibuat untuk publikasi kegiatan KKN Tematik 2023 di Desa Jambu Luwuk. -Kelompok 9 09 Juli 2023","1677893306930577408","","","in","Desa Jambu Luwuk, Kab. Bogor","0","0","0","https://twitter.com/KDesajambuluwuk/status/1677893306930577408","1677892158421090304","KDesajambuluwuk"
"1677537167713906688","Sat Jul 08 04:36:42 +0000 2023","1","Kesel banget gue dari jakarta ke jepang sama jakarta luwuk. bisa cuma beda 500 anjing goblog","1677537167713906688","","","in","","0","1","0","https://twitter.com/rifkarip/status/1677537167713906688","1568094849144061952","rifkarip"
"1677516611463544839","Sat Jul 08 03:15:01 +0000 2023","0","Seandainya pada tau niat icul kelar urusan di Semarang mau balik ke Luwuk biar ada yg nemenin ngurusin mama papa disana hehe","1677516611463544839","","","in","","0","1","0","https://twitter.com/culiculiii/status/1677516611463544839","1058980665788575744","culiculiii"
"1677473199930630145","Sat Jul 08 00:22:31 +0000 2023","0","Nangis banget emg ongkir ke Luwuk ini Rp83.000 00 kena potongan Rp78.000 00 ya lumayan lah ya","1677473199930630145","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1677473199930630145","318411580","bimantaraL"
"1677242163913183233","Fri Jul 07 09:04:28 +0000 2023","0","Dah akhirnya gue CO seadanya pake ongkir Rp0 - ke Luwuk daripada nunggu diskonan asu ini bikin badmood seharian ","1677242163913183233","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1677242163913183233","318411580","bimantaraL"
"1676519731250200576","Wed Jul 05 09:13:46 +0000 2023","2","tiket pesawat Luwuk - Gorontalo te maso akal depe harga","1676519731250200576","","","in","Luwuk, Indonesia","0","4","0","https://twitter.com/arief_jurisman/status/1676519731250200576","216910707","arief_jurisman"
"1675752455244763136","Mon Jul 03 06:24:53 +0000 2023","0","Rindu sekali sama Bali dan Luwuk Tuhannnnnnnnnnnn","1675752455244763136","","","in","In Jesus' hand","0","0","0","https://twitter.com/jelymonalisa/status/1675752455244763136","108471261","jelymonalisa"
"1675136193149927425","Sat Jul 01 13:36:05 +0000 2023","0","besok arisan keluarga besar tapi aku malah berangkat ke luwuk : ","1675136193149927425","","","in","","0","0","0","https://twitter.com/friskamab/status/1675136193149927425","1133767029784055808","friskamab"
"1669561787057061888","Fri Jun 16 04:25:23 +0000 2023","0","enak kali gangguin anak luwuk satu ini","1669561787057061888","","","in","Medan, Indonesia","0","1","0","https://twitter.com/farhanrdaulay/status/1669561787057061888","223414952","farhanrdaulay"
"1669154062984691713","Thu Jun 15 01:25:14 +0000 2023","0","Pagi ini: ji km bisa ga site visit tgl 18 ke luwuk alias sulteng LU KIRA AJA baru 4hr nginjek rumah","1669154062984691713","","","in","","0","2","0","https://twitter.com/jihankiranamrg/status/1669154062984691713","571484051","jihankiranamrg"
"1669072544702562308","Wed Jun 14 20:01:19 +0000 2023","0","Tiba tiba di otak ada kata luwuk banggai terus searching ternyata nama daerah di Sulawesi Kenapa tiba tiba muncul kata itu di otak? penyebabnya apa ya? Nginget nginget sampe sekarang belum nemu jawabannya","1669072544702562308","","","in","Bandung","0","0","0","https://twitter.com/prabowosugianto/status/1669072544702562308","64378546","prabowosugianto"
"1668802552710967296","Wed Jun 14 02:08:28 +0000 2023","0","Kmrn pas doi udh di Luwuk bisa vc 3 hari berturut turut aja gua udh bersyukur soalnya jarang banget biasanya seminggu sekali meskipun lagi tidak sailing wkwkwkw eh sekarang udah ilang lagi","1668802552710967296","","","in","Indonesia","0","1","0","https://twitter.com/mynizzleee/status/1668802552710967296","957516834223284224","mynizzleee"
"1668430417987538944","Tue Jun 13 01:29:44 +0000 2023","0","Jufus Hamka Vs Negara Tidak Taat Hukum @narasi @lambe @CNN Indonesia ayo viralkan #NegaraKokTidakTaatHukum","1668430417987538944","","","in","Banggai","0","0","0","https://twitter.com/kabar_luwuk_com/status/1668430417987538944","1643066415568793600","kabar_luwuk_com"
"1667361549357551616","Sat Jun 10 02:42:26 +0000 2023","2","Di Luwuk itu yang ramainya di Luwuk? Banggai Kepulauan? Atau Banggai?","1667361549357551616","","","in","Tomia, Indonesia","0","2","0","https://twitter.com/rarahaitani/status/1667361549357551616","593578976","rarahaitani"
"1667016429596729344","Fri Jun 09 03:51:03 +0000 2023","0","Pengin ikutan flexing tapi foto terjauh cuma di Luwuk Banggai.","1667016429596729344","","","in","Makassar, Indonesia","0","0","0","https://twitter.com/ismail_kra/status/1667016429596729344","207344124","ismail_kra"
"1666427928543133697","Wed Jun 07 12:52:33 +0000 2023","0","Kalo ada nominasi warga dengan ngambil uang di ATM terlama Luwuk bisa jadi masuk nominasi sih.","1666427928543133697","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1666427928543133697","318411580","bimantaraL"
"1666389506726014977","Wed Jun 07 10:19:53 +0000 2023","1","Sahabat di Luwuk Makassar pernah bilang Sebaik-baiknya obat adalah membaca tulisan sendiri . Diingatkan juga sama spv demikian dan baru pagi ini sempat baca draft lagi. Another connected dots! ️","1666389506726014977","","","in","","0","0","0","https://twitter.com/sareemean/status/1666389506726014977","1444956385658093574","sareemean"
"1664844866919219202","Sat Jun 03 04:02:02 +0000 2023","0","ulo luwuk","1664844866919219202","","","in","","0","0","0","https://twitter.com/rapatikelir/status/1664844866919219202","1479467377754460162","rapatikelir"
"1664803146349117445","Sat Jun 03 01:16:15 +0000 2023","22","loker spv hse luwuk gaji 10jt minat dm ygy cepet2 aja lesgoo !!","1664803146349117445","","","in","Kediri, Jawa Timur","0","6","5","https://twitter.com/helmmerah/status/1664803146349117445","4853788294","helmmerah"
"1664547966433263616","Fri Jun 02 08:22:15 +0000 2023","0","Alhamdulillah gajadi trip ke Luwuk Banggai Padahal loker udah dipenuhin cemilan...","1664547966433263616","","","in","","0","0","0","https://twitter.com/GuardOfPoseidon/status/1664547966433263616","1226556466238128128","GuardOfPoseidon"
"1663863146682150914","Wed May 31 11:01:01 +0000 2023","0","Lapas Tolitoli terima Napi Pindahan dari Lapas Luwuk","1663863146682150914","","","in","","0","1","0","https://twitter.com/lapastolis/status/1663863146682150914","1438059918481768449","lapastolis"
"1663831100261818370","Wed May 31 08:53:41 +0000 2023","0","Busett direncanakan bakal ada trip Gresik - Luwuk Banggai (-+935 miles)... Yg deket2 aja napa bngsaddd! ","1663831100261818370","","","in","","0","0","0","https://twitter.com/GuardOfPoseidon/status/1663831100261818370","1226556466238128128","GuardOfPoseidon"
"1663472950111248387","Tue May 30 09:10:31 +0000 2023","0","PENGEN NONTON BARASUARA LIVE LAGI AJGGG MAIN KEK KE LUWUK","1663472950111248387","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/ygbodohsayaloh/status/1663472950111248387","40653395","ygbodohsayaloh"
"1663328734433382402","Mon May 29 23:37:28 +0000 2023","0","Kenapa gk dari dulu minta pindah luwuk aja ya","1663328734433382402","","","in","","0","0","0","https://twitter.com/pauluskeboo/status/1663328734433382402","2489419374","pauluskeboo"
"1662731814790893568","Sun May 28 08:05:31 +0000 2023","0","Kalau acara kapurung-an gini mau di jkt bekasi palopo sampe luwuk kerjaan gua cuman bulet2in sama nyuci piring dah","1662731814790893568","","","in","","0","1","0","https://twitter.com/jukijakijukii/status/1662731814790893568","188650843","jukijakijukii"
"1662387079928750080","Sat May 27 09:15:40 +0000 2023","0","LAPAS TOLITOLI TERIMA 55 WARBINPAS PINDAHAN DARI LAPAS LUWUK","1662387079928750080","","","in","","0","1","0","https://twitter.com/lapastolis/status/1662387079928750080","1438059918481768449","lapastolis"
"1662136519795277825","Fri May 26 16:40:01 +0000 2023","0","muda mudi luwuk maennya pada kemanasi sepi amat","1662136519795277825","","","in","","0","0","0","https://twitter.com/miripsamu/status/1662136519795277825","1516140014530293762","miripsamu"
"1661986809461760000","Fri May 26 06:45:08 +0000 2023","0","Kapanlah bisa ke Luwuk... air terjun Piala bagus banget","1661986809461760000","","","in","Indonesia","0","2","0","https://twitter.com/pringadi_as/status/1661986809461760000","15580664","pringadi_as"
"1661937338946301952","Fri May 26 03:28:33 +0000 2023","0","Menurut aku snorkeling di pink beach kurang oke jadi next kalo mau snorkling mending ke kenawa atau taka makassar sih kalo di pink beach itu yg dijual pemandangannya aja yg pasir pink bukan bawah lautnya.. soalnya sama luwuk aja masih jauh nih pink beach","1661937338946301952","","","in","","0","1","0","https://twitter.com/ellyafiani/status/1661937338946301952","99831052","ellyafiani"
"1661125435688910859","Tue May 23 21:42:20 +0000 2023","0","Ngelewatin jalur lintas luwuk tanpa mabuk darat itu agak mustahil sepertinya","1661125435688910859","","","in","Bogor, Jawa Barat","0","0","0","https://twitter.com/aredoneaa/status/1661125435688910859","1254118686","aredoneaa"
"1660572523422158851","Mon May 22 09:05:16 +0000 2023","1","Prioritaskan Layanan Publik Berbasis HAM Kanwil Kemenkumham Sulteng Gelar Rapat Evaluasi dan Pelatihan Bahasa Isyarat pada Jajarannya","1660572523422158851","","","in","Jl. Danau Tondano No. 60, Banggai, Sulawesi Tengah, Indonesia 94715","0","1","0","https://twitter.com/bapas_luwuk/status/1660572523422158851","1037296364722388992","bapas_luwuk"
"1660566909631463427","Mon May 22 08:42:57 +0000 2023","1"," FMD KANWIL KEMENKUMHAM SULTENG ","1660566909631463427","","","in","Jl. Danau Tondano No. 60, Banggai, Sulawesi Tengah, Indonesia 94715","0","1","0","https://twitter.com/bapas_luwuk/status/1660566909631463427","1037296364722388992","bapas_luwuk"
"1658446790113525760","Tue May 16 12:18:21 +0000 2023","0","BANGGA SAMA KOTAK! dijalan naik turun luwuk dia masih dpt 1:14 6 HAHAHAHA yezzz welkam to pengiritan lyfe~","1658446790113525760","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/ygbodohsayaloh/status/1658446790113525760","40653395","ygbodohsayaloh"
"1658437421611253761","Tue May 16 11:41:08 +0000 2023","0","Senin : luwuk - Ampana 5 jam Selasa : Ampana - Poso 4 jam Rabu : Poso - Tentena 1.5 jam Kamis : trip tentena Jumat : Tentena - Ampana 5 jam Sabtu : ampana - Togean 2 jam Minggu : togean - Ampana 2 jam Senin : Ampana - Luwuk 5 jam Baru selasa dah pegel cuy","1658437421611253761","","","in","","0","0","0","https://twitter.com/mierdhaaa/status/1658437421611253761","128556683","mierdhaaa"
"1658170293456891904","Mon May 15 17:59:39 +0000 2023","0","luwuk keren parah ","1658170293456891904","","","in","Indonesia","0","0","0","https://twitter.com/wisnuul/status/1658170293456891904","496668394","wisnuul"
"1658053196676468736","Mon May 15 10:14:21 +0000 2023","0","Semenjak adek gue lulus tahun 2016 belom pernah 1x pun gue nganter dia ke bandara buat sign on. Pengeen banget tp gue kerja di Sulawesi. Dan besok adek gue sign on di Luwuk. Transit makassar dari jakarta!!! Hehehehehehehe","1658053196676468736","","","in","","0","0","0","https://twitter.com/cherieforjin/status/1658053196676468736","58406644","cherieforjin"
"1657954043665448962","Mon May 15 03:40:21 +0000 2023","0","Bukan Luwuk namanya kalo ga mati lampu zz","1657954043665448962","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1657954043665448962","318411580","bimantaraL"
"1657763537304039424","Sun May 14 15:03:21 +0000 2023","0","Sombori - Labengki Luwuk - Banggai. Semoga ada rezeki main kesana ","1657763537304039424","","","in","Central Sulawesi, Indonesia","0","0","0","https://twitter.com/brendatiffany/status/1657763537304039424","85067824","brendatiffany"
"1657223362593312768","Sat May 13 03:16:54 +0000 2023","0","Tiara Andini pls ke Luwuk Sulteng dong Slank aja bisa kok yuk!! @initiaraandini","1657223362593312768","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1657223362593312768","318411580","bimantaraL"
"1656546290413740032","Thu May 11 06:26:27 +0000 2023","0","ya Allah ini toima cuma di survey doang tp ya kok panasnya lebihin luwuk ya di biak aja boleh kan:))","1656546290413740032","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/ygbodohsayaloh/status/1656546290413740032","40653395","ygbodohsayaloh"
"1656441135139807232","Wed May 10 23:28:36 +0000 2023","0","38 jam manado-palu-luwuk","1656441135139807232","","","in","East Palu, Indonesia","0","1","0","https://twitter.com/PandyHairun/status/1656441135139807232","488199197","PandyHairun"
"1656195287533367297","Wed May 10 07:11:41 +0000 2023","0","PERNAH GAK SIH LO KEPANASAN BANGET SAMPE CELANA LO ANYEP? LUWUK PANAS BGT ANJJJJ","1656195287533367297","","","in","Jakarta Capital Region","0","1","0","https://twitter.com/ygbodohsayaloh/status/1656195287533367297","40653395","ygbodohsayaloh"
"1656084908522213377","Tue May 09 23:53:05 +0000 2023","0","Baru juga 60 harinya om yg satu eh tua mso RS Luwuk juga. Pulang palu krna soaso kuliah eh tua juga di rujuk kpalu blum satu Minggu di palu pulang lgi krna tua so tda ada ","1656084908522213377","","","in","","0","0","0","https://twitter.com/Novyah2/status/1656084908522213377","1530126137221070848","Novyah2"
"1656084239279079424","Tue May 09 23:50:25 +0000 2023","0","harap harap pulang luwuk sehat samua. Trang syang tua tapi tuhan Lebe sayang","1656084239279079424","","","in","","0","0","0","https://twitter.com/Novyah2/status/1656084239279079424","1530126137221070848","Novyah2"
"1655926239100829696","Tue May 09 13:22:35 +0000 2023","2","GELAR OPINI KEBIJAKAN KANWIL KEMENKUMHAM SULTENG INFORMASIKAN IMPLEMENTASI PERLINDUNGAN DATA PRIBADI LAYANAN KEIMIGRASIAN","1655926239100829696","","","in","Jl. Danau Tondano No. 60, Banggai, Sulawesi Tengah, Indonesia 94715","0","1","0","https://twitter.com/bapas_luwuk/status/1655926239100829696","1037296364722388992","bapas_luwuk"
"1654811737504497665","Sat May 06 11:33:57 +0000 2023","0","Makassar - Jakarta Jakarta - Makassar Senin : Makassar - Balikpapan Selasa : Balikpapan - Makassar Rabu : Makassar - Bali Minggu : Bali - Makassar Selasa : Makassar - Luwuk Kamis : Luwuk - Makassar Jumat : Makassar - Jakarta Minggu : Jakarta - Makassar","1654811737504497665","","","in","","0","0","0","https://twitter.com/cherieforjin/status/1654811737504497665","58406644","cherieforjin"
"1654736533537300480","Sat May 06 06:35:07 +0000 2023","1","SHDP KANWIL KEMENKUMHAM SULTENG GELAR DHARMA SANTI RAYAKAN HARI RAYA NYEPI TAHUN BARU CAKKA 1945","1654736533537300480","","","in","Jl. Danau Tondano No. 60, Banggai, Sulawesi Tengah, Indonesia 94715","0","1","0","https://twitter.com/bapas_luwuk/status/1654736533537300480","1037296364722388992","bapas_luwuk"
"1654414944161636354","Fri May 05 09:17:14 +0000 2023","0","Baru bisa napas setelah kelar acara luwuk ga sih ?","1654414944161636354","","","in","","0","0","0","https://twitter.com/cherieforjin/status/1654414944161636354","58406644","cherieforjin"
"1652873240686264320","Mon May 01 03:11:04 +0000 2023","0","lagi libur malah kantor kelabakan karena mcu di luwuk ditolak asdfshsjsjsk","1652873240686264320","","","in","","0","0","0","https://twitter.com/supernotnova/status/1652873240686264320","549305947","supernotnova"
"1651777853837705216","Fri Apr 28 02:38:23 +0000 2023","0","Saking sibuknya klo di Luwuk lama lama hayati minum antimo nih sambil ngekurir","1651777853837705216","","","in","","0","0","0","https://twitter.com/RizkaBaharu/status/1651777853837705216","570645290","RizkaBaharu"
"1651562743676407815","Thu Apr 27 12:23:37 +0000 2023","0","unpopular opinion. kopi di luwuk ga ada yang enak ","1651562743676407815","","","in","Indonesia","0","0","0","https://twitter.com/biibeebae/status/1651562743676407815","1070086249786990592","biibeebae"
"1651478247434223616","Thu Apr 27 06:47:51 +0000 2023","0","ini panasnya luwuk emang beda ya abis mandi aja lsg keringetan lg buset","1651478247434223616","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/ygbodohsayaloh/status/1651478247434223616","40653395","ygbodohsayaloh"
"1651135685796204544","Wed Apr 26 08:06:38 +0000 2023","0","luwuk suhu 38 rasa 42 anjer matahari kek diatas pala","1651135685796204544","","","in","Jakarta Capital Region","0","0","0","https://twitter.com/ygbodohsayaloh/status/1651135685796204544","40653395","ygbodohsayaloh"
"1650448808722190336","Mon Apr 24 10:37:14 +0000 2023","0","Udah di Luwuk lagi ","1650448808722190336","","","in","","0","0","0","https://twitter.com/bimantaraL/status/1650448808722190336","318411580","bimantaraL"
